championship_name,event_name,round_name,state,rank,name,total
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,120,MIR HYDER ALI RAZVI,529-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,121,D AKASH,528-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,MAH,122,SUMEDH RAMDAS SAWANT,527-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,123,CHANDRA MOHAN TIWARI,525-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,124,MOHD ABDUL AHAD QURESHI,522-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,125,MOHAMMED ABDUL RAZAK HUSSAIN,519-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,126,AERPULA AJAY KUMAR,515-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,127,MASOOD ASAD,510-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,129,ABDUL RAOUF,441-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,130,ADITYA VERMA,399-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,RAJ,-,BHAGIRATH SWAMI,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,-,AKASH SINHA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,C.G.,-,NATIK KHAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,-,MIRZA SHEERAZ BEG,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,-,AKHIL ANAND YADAV,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,-,MOHAMMED OMER,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,BIH,-,JITENDRA KUMAR SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,-,GULSHAN SHARMA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,KER,-,THULASIDAS . G,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,-,SYED MOHAMMED AHMED,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,-,RUDRESH PAL,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,-,MOHD ABDUL LATEEF SIDDIQUI,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,NAGA,-,M TIATEMJEN JAMIR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,-,GURPREET SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,-,RAJVEER SINGH BAGGA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.P.,-,ARJUN CHAUDHARY,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,TRA,-,SYED NOOR MOHAMMED SHAH QUADRI,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,M.P.,-,VIJAYANT SINGH BUNDELA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,U.K.,-,MAHMOOD AHMED,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,HAR,-,RAJEEV VERMA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-01) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M MEN INDIVIDUAL,,PUN,-,ADESHWAR SINGH GILL,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,RAJ,I,CHAHAK PREET KAUR,580-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,W.B.,IV,DIKSHA RAGINI,571-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,RAJ,V,SONU JAT,570-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,HAR,VI,REEVA GODARA,567-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,KER,VII,ANAKHA S THAMPY,564-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,M.P.,VIII,RACHANA SINGH,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,RAJ,10,MANJU DEVI MALI,549-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,W.B.,11,ZIA AAFRIN,548-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,T.N.,12,DIVYA MURUGAN,543-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,MAH,13,VAISHALI SHIVAJI THORAT,543-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,U.K.,14,SHEELA SAJWAN,543-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,MAH,15,RIYA RANJIT KAVATHE,542-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,JHAR,16,STEFFY TERESA MURMU TERESA MURMU,542-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,TRA,17,ROOHI AKBAR,530-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,T.N.,18,P.KUMUDHA,518-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,C.G.,-,KOMAL SHRIVAS,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-03) SMALL BORE SPORT RIFLE PRONE (NR) CHAMPIONSHIP 50M WOMEN INDIVIDUAL,,T.N.,-,P. SINDHU,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,I,MOHD ABDUL KHALIQUE KHAN MUSTAFA KHAN,581-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,M.P.,III,ANUGRAH SINGH,579-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,IV,MUTHUKUMARAN B,577-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,V,PRAVEEN KUMAR,574-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,VI,RANA GGAARRYY,574-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,M.P.,VII,WALEED QULI KHAN,573-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,VIII,ANSH DUBEY,572-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,JHAR,9,HANS RAJ,572-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,10,SUNIL SIYOL,572-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,M.P.,11,QUAZAL ARSALAAN QULI KHAN,571-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,12,ANKUR PAL,571-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.K.,13,DIKSHANT SHARMA,571-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,PUN,14,SEHAJVEER SINGH GHUMAN,570-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,16,JATIN GILL,570-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,17,VISHAL YADAV,569-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,19,ANSHREET SINGH,568-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,20,AVI SINGH KRISHNAWAT,568-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,JHAR,22,VIKASH TIRKEY,567-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,24,MAHESH KUMAR RANA,566-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,25,ASHUTOSH KUMAR,566-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,JHAR,27,YUVRAJ MAHATO,565-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,C.G.,28,SHIKHAR SAMUEL,564-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,29,MOHAMMED BIN ABDUL HADI,564-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,30,ARYAN LOKANDA,564-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,BIH,32,RUDRA VEER SINGH,563-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,33,CALEB ETHAN CHAUHAN,561-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,34,ANUJ KUMAR RAWAT,561-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,36,ABHISHEK SINGH,561-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,W.B.,37,RAJNEET KRISHO TOPPO,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,DEL,38,PARTH JAISWAL,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,40,DASARI KARTHIK REDDY,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,41,DHIRENDRA SINGH BHATI,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,M.P.,42,ARYAN JOHNSELYO,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,W.B.,43,SOUDIP BAG,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,44,RAHUL KUMAWAT,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,45,ANSHUL JANGID,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,W.B.,46,SANGBID KUNDU,560-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,PON,48,RAJIDH S,558-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,50,PRINCE,557-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,51,MIRZA NAZEER ALI,557-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,T.N.,52,PRADEEP M,556-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,PUN,53,JASRAJ SINGH,556-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,54,YASH VARDHAN SINGH RATHORE,556-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,55,PRINCE,556-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,MAH,56,SHAAYAN SUNIL BRID,556-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,BIH,57,SUMAN KUMAR,555-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,C.G.,58,PRADUMAN SINGH,555-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,MAH,59,KAMRAAN AHMED PESHIMAM,554-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,60,YASHASWI SHARMA,554-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,61,SIDDHARTH SINGH,554-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,62,BHAVY MOTWANI,554-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,A.P.,64,RAJA SAGI SRI CHARAN KAMAL VARMA,552-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,U.P.,65,AYUSH SINGH,551-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,CHD,66,CHIRANJIV SINGH BENIWAL,551-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,TRA,67,MOHD KHIZER DANISH,551-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,70,RITIK PAL,546-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,T.N.,71,PRAKASH S B,545-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,M.P.,72,ATUL KUMAR VERMA,544-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,73,TARUN DADHORE,544-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,HAR,74,VARUN ANTIL,544-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,RAJ,75,RAHUL JAKHAL,542-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,C.G.,77,MIRAN ALI,539-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,78,DINESH KUMAR,539-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-04) SMALL BORE FREE RIFLE PRONE (NR) CHAMPIONSHIP 50M JUNIOR MEN INDIVIDUAL,,NCC,79,MD AMAN ALAM,539-0x
