championship_name,event_name,round_name,state,rank,name,total
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,800 MRUDULA GOPAL WALAWALKAR,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,712 ATHARVA RANJIT PATIL,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,NCC,C,1178 AMAN GIRI,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,C,177 AJIT KUMAR PATEL,32
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,C,403 ARYAN LOKANDA,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,JHAR,C,1225 SAURABH KUMAR,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,H.P.,C,220 ABHAY THAKUR,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,C,876 VIKRAM SHETTY,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,BIH,C,590 PRADYUMAN KUMAR,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,C,1229 AMIT YADAV ASANSOL WEST BENGAL Comp,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,C,489 MANAV CHOUDHARY,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,KER,C,1084 SAIKUMAR S.,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,C,1191 MOHD SHOAIB,41
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,ORI,C,698 DEBASISH ROUT,42
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,JHAR,C,767 M.MUTHURAJ,43
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,C,390 HARSH PATEL,44
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,1165 SAMARTH SONI,45
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,153 VIKALP TIWARI,46
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,PUN,C,1194 KESHAV BANSAL,47
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,JHAR,C,936 REEMA KUMARI,48
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,KAR,C,885 VENU KISHORE,49
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,C,299 GAURAV,50
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,838 VARUN MATANI,51
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,1093 ANURADHA MAHADEV KHUDE,52
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,64 ANKIT AWASTHI,53
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,JHAR,C,566 SUMIT KUMAR SUMAN,54
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,C.G.,C,528 MAHESH SADHURAM SAHARE,55
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,108 SHASHANK SUDHIR NAIK,56
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,U.K.,C,555 SHEELA SAJWAN,57
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,C,193 MOHIT MAAN,58
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,T.N.,C,324 RAVI CHANDAR. S ASANSOL WEST BENGAL Comp,59
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,749 ROHIT RAMESH MARATHE,60
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,141 ABHIK RANA,61
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,W.B.,C,494 PRIYANKA MAJI,62
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,C,116 NAVEEN KUMAR,63
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,127 APEKSHA ARUN PANDE,64
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,ORI,C,497 SATYAM SHIVAM TRIPATHY,65
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,J&K,C,1011 KAMAL SHARMA,66
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,PUN,C,927 MANDEEP SINGH,67
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,647 AAMIR SHAMIKH,68
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,DEL,C,224 SUDHIR DAHIYA,69
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,C,825 UTTAM SINGH,70
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,ARMY,C,362 NIKHIL SHARMA,71
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,BIH,C,547 PARTH KUMAR,72
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,1071 ZEAL NILESH KHANIA,73
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,154 SAHIL VALECHA,74
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,C,333 AKANKSHA TIWARI,75
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,MAH,C,612 JUILLY VIKAS KIRTANE,76
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,U.P.,77,782 CHANDRA MOHAN TIWARI,262-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,BIH,78,1101 SOURAV KUMAR,157-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,HAR,-,1232 KANISHK HOODA ASANSOL WEST BENGAL Comp,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,RAJ,-,32 KUNAL SHARMA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-39) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M FOR MQS,,M.P.,-,152 PRANJAL SINGH RATHORE ASANSOL WEST BENGAL Comp,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,I,104 SHLOK SATISH HAJARE,389-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,II,493 RAKSH VARDHAN SINGH SHEKHAWAT,387-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,III,956 DEV TOMAR,387-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,IV,1132 YASH MALIK,386-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,DEL,V,429 DAKSH JAMWAL,384-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,VI,294 DHRUV,383-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,VII,890 VIHAAN SAINI,383-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,VIII,93 DHIRENDRA SINGH BHATI,383-0x
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,719 AARYAN PALSANIYA,9
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.K.,C,768 MRIGANK AMOULI,10
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,W.B.,C,433 YASH DUBEY,11
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,JHAR,C,944 ANSH KUMAR,12
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,31 DARSHAN NIMALI ARUMUGAM,13
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,A.P.,C,1219 MURARI INAVELLI,14
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,T.N.,C,319 VISHNUPRASATH SK,15
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,M.P.,C,81 PRIYAVRAT SINGH TOMAR,16
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,729 HARDIK SAHU,17
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,JHAR,C,454 DIPANSHU ORAON,18
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,1025 DRUMIL JAIN,19
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,A.P.,C,758 YASHWANTH KURAPATI,20
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,833 DEVANSH KUMAR,21
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,721 ANKIT ASANSOL WEST BENGAL Comp,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,561 SKANDA SARALAYA,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,A.P.,C,728 HEMANTH HRITHIK REDDY PALEM,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,BIH,C,571 VEER ANAND,25
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,C,77 PRATHAM HARI,26
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,M.P.,C,1160 PRINCE PATIDAR,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,T.N.,C,635 HARI RAJA RAMA KRISHANAN,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,1152 RAUNAK PATEL,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,1156 SANSKAR,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,919 SAMEER YADAV,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,247 JOGENDRA SINGH,32
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,C,394 OM SWASTIK SURVE,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,CHD,C,1201 GURTAJ SIDHU,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,HAR,C,998 ADITYA,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,874 ADYANT KUMAR SINGH,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,A.P.,C,485 PEDDIREDLA MEGHAN,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,M.P.,C,1078 RUDRA PRATAP CHOUHAN,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,242 AKHIL SRI SAI SINGAMUNENI,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,1035 ADAMYA RAJ SINGH,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,JHAR,C,1042 DIVYM PRAVIN,41
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,C,751 AYUSH ARUN MUTHAL,42
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,364 YUVRAJ SINGH KHICHAR,43
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,BIH,C,991 ADITYA SINGH,44
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,HAR,C,292 NIRBHAY RANA,45
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,847 PARAS PRAJAPATI,46
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,C,157 PARAM HIREN VAGHANI,47
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,771 SURYANSH NARAYAN,48
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,CHD,C,1199 ARMAAN KAUSHAL,49
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,BIH,C,544 ABHISHEK KUMAR ASANSOL WEST BENGAL Comp,50
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,373 S A HEMANTH,51
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,PUN,C,1141 HARPARTEEK SINGH,52
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,RAJ,C,68 SHASHANK SINGH SHEKHAWAT,53
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,C.G.,C,1085 MANEET SINGH CHHABRA,54
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,862 DEV,55
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,U.P.,C,1162 DHRUV,56
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,KAR,C,727 V PRABHAKARAN,57
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,DNHD,C,1231 ARNAV NILESH RANE D,58
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,TRA,C,258 TURAGA SREEJITH KRISHNA,59
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-73) .177 PEEP SIGHT AIR RIFLE (NR) CHAMPIONSHIP 10M SUB YOUTH MEN INDIVIDUAL,,MAH,C,740 VIHANG SHAMKANT SHEDGE,60
